date,inflow
1997-05,1600.18064516129
1997-06,1192.98666666667
1997-07,510.364516129032
1997-08,318.751612903226
1997-09,229.826666666667
1997-10,184.303225806452
1997-11,175.523333333333
1997-12,262.509677419355
1998-01,571.467741935484
1998-02,939.832142857143
1998-03,2326.18064516129
1998-04,3502.29
1998-05,3123.68064516129
1998-06,1871.06333333333
1998-07,804.029032258065
1998-08,483.893548387097
1998-09,334.583333333333
1998-10,234.193548387097
1998-11,199.613333333333
1998-12,323.293548387097
1999-01,592.367741935484
1999-02,936.296428571429
1999-03,2041.20967741935
1999-04,2903.70666666667
1999-05,3331.75806451613
1999-06,2020.11333333333
1999-07,818.151612903226
1999-08,465.016129032258
1999-09,311.19
1999-10,223.832258064516
1999-11,216.993333333333
1999-12,302.854838709677
2000-01,506.177419354839
2000-02,694.767857142857
2000-03,1069.16451612903
2000-04,2916.79666666667
2000-05,2681.94193548387
2000-06,1673.17333333333
2000-07,708.258064516129
2000-08,407.78064516129
2000-09,288.016666666667
2000-10,189.448387096774
2000-11,159.61
2000-12,303.741935483871
2001-01,623.629032258064
2001-02,1008.62142857143
2001-03,2540.07741935484
2001-04,3361.38
2001-05,3620.38387096774
2001-06,2325.73
2001-07,1113.98064516129
2001-08,559.9
2001-09,387.346666666667
2001-10,263.964516129032
2001-11,269.39
2001-12,465.548387096774
2002-01,615.822580645161
2002-02,784.496428571429
2002-03,1168.55483870968
2002-04,1875.64666666667
2002-05,2131.48064516129
2002-06,1804.99
2002-07,899.090322580645
2002-08,476.690322580645
2002-09,327.213333333333
2002-10,249.664516129032
2002-11,222.75
2002-12,310.164516129032
2003-01,549.041935483871
2003-02,910.839285714286
2003-03,1424.42903225806
2003-04,2434.3
2003-05,3770.01935483871
2003-06,2444.12666666667
2003-07,1210.35483870968
2003-08,575.335483870968
2003-09,372.716666666667
2003-10,254.135483870968
2003-11,229.423333333333
2003-12,326.735483870968
2004-01,611.351612903226
2004-02,986.7
2004-03,2294.81290322581
2004-04,4455.55
2004-05,3887.15161290323
2004-06,2461.61666666667
2004-07,1196.23225806452
2004-08,577.038709677419
2004-09,379.463333333333
2004-10,266.803225806452
2004-11,237.893333333333
2004-12,367.293548387097
2005-01,550.31935483871
2005-02,850.142857142857
2005-03,1253.46774193548
2005-04,1516.13
2005-05,1522.18709677419
2005-06,1248.46333333333
2005-07,617.774193548387
2005-08,410.158064516129
2005-09,303.93
2005-10,196.048387096774
2005-11,181.536666666667
2005-12,338.303225806452
